32787695,CaroleMcMaster,143,685,
32808034,mister_hunt,477,487,
32813037,antzinyopants,15522,874,
32815326,Slice716,247,1667,
32818358,MAF11,1866,596,
32822134,Smakdaddy422,5476,5971,
32823507,WPooleG,153,368,
32826520,iambrig,23377,25285,
32829489,mindfullmedic,500,699,
32830979,OkSoMik,10664,1246,
32834363,CoachBeaumont,771,615,
32839201,AkashicSurfer1,844,4752,
32841293,aakash_sd,507,727,
32851301,miyakilee,548,671,
32854737,medtechonline,7797,1846,
32855218,foolishmael,588,764,
32862596,Colmogorman,57901,881,
32866232,pryankaa,3658,3136,
32871086,kylegriffin1,1187103,825,
32876422,stillflotin,934,1533,
32876662,VimalD,132,299,
32878367,LoPrez,70,407,
32896391,Dgrunt65,226,807,
32906685,joker309,359,1244,
32912355,sheltielove,713,617,
32913859,KrystleRoseKing,13623,14460,
32920997,muttmom2,630,1221,
32921077,doodlebug0,9480,3510,
32921599,ThatJakeKid91,716,734,
32924408,iKaranDeshmukh,286,265,
32926031,garanonbribon,12,50,
32929619,SueSwannSokol,125,195,
32929694,caroleevans,697,507,
32935077,debydoodle,247,1066,
32940063,Isabelina,80,614,
32943153,CotteonSmooth,677,524,
32945923,roc68gre,24,2711,
32954727,Colemans1,1335,4257,
32962571,karlabigham,4264,1947,
32962786,candlesayshi,496,458,
32963698,NurseValium10,406,522,
32967151,ArizonaArtist,236,292,
32977606,tquad64,149,149,
32981486,SunjayJK,6643,4925,
32988269,mielafetaw,2252,847,
33024639,KasandraLambert,173,533,
33033155,Marie__Bee,76,1495,
33049448,cathstweet,460,3461,
33049861,o_oz_za_a,292,3860,
33058165,rereynol,74,546,
33060882,brendab1223,5331,5676,
33060924,RedwolfinAuburn,495,738,
33072204,LilySzujewski,74,203,
33073422,sad_ex_machina,1050,996,
33075750,MadamClinton,3335,401,
33079525,MPsLife,665,556,
33083220,donkosin,712,2021,
33084796,apeykoff,783,1937,
33094087,Patsyastrid,692,252,
33097770,swygerthuzzy15,142,1669,
33097805,ICDEB,68,73,
33103239,ScoliosisBook,590,1213,
33103766,girl_a_whirl,19438,3918,
33106870,IpshitaMJ,818,188,
33110084,BigMarkBrown,255,725,
33111723,dreamerbri,179,236,
33122038,Kayla_Marie_Tea,1944,473,
33128579,BJPsez,762,719,
33131424,ml_336,355,379,
33131905,mysampson,321,2111,
33135780,mimie701,33,360,
33140328,danhm,37,77,
33142966,FOX40,126573,583,
33146623,SYLSBC,3537,4992,
33158120,Obrah,2388,1506,
33158980,kyliesparks,8061,2609,
33159514,sassygal09,1512,912,
33162023,MarinaYusoff,1283,553,
33164956,manriquehawaii,190,531,
33173693,vkrama01,412,615,
33183258,Bearchristensen,1487,3666,
33183740,Roger_Xanth_Day,4902,5352,
33189500,ruthellaowens,2312,3171,
33195371,ohpaigejavier,944,568,
33198161,JosephTorre,299,1034,
33198437,sefaref22,463,2393,
33209810,inkuntnegro,123,181,
33210809,RedBeardedITPro,24,194,
33210845,DrChrisBullen,1541,1545,
33219409,KenHaddad,5588,1501,
33220221,gobearsal,21,231,
33226522,Harsh_Bhushan,388,1367,
33226860,DetroitRiverss,905,758,
33229749,dswanson23,371,91,
33237036,artworksplus,68,62,
33237351,PizzaGirl78,11868,12090,
33241025,twansoundz,385,351,
33241958,bfairbs,120,298,
33243554,HollisterHAC,201,426,
33243882,KingThelonious,24678,2932,
33254909,druidofthecoast,401,167,
33257534,Og_Nate,104,108,
33258532,daniellelorenz,2170,1917,
33260268,manojsamuelt,389,362,
33272341,ChineduMadichie,183,323,
33275038,JervisCapital,2085,130,
33278129,summers618,2002,3514,
33279080,ImTracySanders,1558,921,
33280382,iPapers91,1304,552,
33295923,catmclean,364,385,
33298983,LindaGM64,79,259,
33306372,owensje,643,1593,
33309477,chitranagarajan,8747,1771,
33317083,punkforsale,65,245,
33321265,fernandomunioz7,4022,5002,
33340621,manzanasa,412,1302,
33367145,HelloAnjo,83,425,
33380865,crazyandfunky,3427,4661,
33384077,PenneyVC,2405,4192,
33386299,STOConnor,2884,825,
33394634,mwolfers,6708,7372,
33404054,cartyr,264,1318,
33406383,nicole17anne,42,175,
33413138,josieleemodel,780,227,
33418601,fataaa3,357,1004,
33422288,ConservativeRG,1150,570,
33428464,AlwaysRightUSA,10909,9170,
33432467,YMonsour,327,965,
33435305,rlp164,251,1345,
33441470,theWesleyJSmith,3822,160,
33442569,terelina,283,439,
33443283,DirkStrauss,1273,496,
33445567,goggination,84,277,
33452478,JonahMGilmore,2402,800,
33459116,CityWestminster,28323,2680,
33460813,n_shekar,7228,1043,
33465766,satishbrain,496,1430,
33469319,LARZIK,1042,4478,
33481074,MrAbutpires,6513,5832,
33484518,crostipunctus,560,178,
33487296,amitbansal,96,506,
33495791,damar71,55,166,
33514012,MarySchmid2,213,122,
33517100,wmfeorlando,6354,1115,
33517296,wsyx6,163378,5610,
33517800,RupinderSra,581,881,
33522378,stevetallent,1536,1720,
33529136,GordsUK,1727,3631,
33529614,fox28columbus,53198,4682,
33539030,BitsofBeauty,1691,535,
33541871,MLeal85,97,236,
33547469,DrewTheQue,733,770,
33554171,Biglybe,197,657,
33558047,mazent,643,1973,
33563837,Kmcky,590,982,
33569902,missksp,181,767,
33572530,jimmyescobar3,231,197,
33573497,debpewitt,449,1619,
33574885,flulrich,1044,1117,
33575323,cdnamandajane71,72,357,
33576102,hellonwheelz3,66,237,
33579772,cpejtj,166,524,
33583448,nadinewilliams,1827,2444,
33584440,scanthony11,277,1136,
33587852,jcgnana,2247,3731,
33588076,cldyertx,117,1233,
33591539,LilyvL,1660,2468,
33592480,maryemmaaa,277,695,
33599020,lindalee77,367,1784,
33603141,mouseketeer1283,312,2256,
33603825,ScottinVictoria,4585,5046,
33603973,ashroxx,1643,682,
33605618,smurch1029,363,437,
33609668,DJournalnow,19357,340,
33610531,howl_480,585,1587,
33611608,WyattBEarp,3100,2348,
33615255,vikenistic,622,625,
33616828,Drjeej,3,36,
33621676,bloodweiserband,242,144,
33622070,IvanKingz,2363,459,
33630394,Sphinx_jf,2666,1376,
33640553,patsorensen,246,361,
33652824,reverserick,179,595,
33660092,marialy_rivas,16420,3425,
33664671,SharClayton,3682,4193,
33669574,ProDGrk,19,108,
33674713,mimirainy,7,378,
33682233,Jakderippa,1497,1517,
33682340,Beauty_esque,674,579,
33684125,scoobidoo76,1652,3156,
33688916,TurboQueerJC,911,1387,
33699810,1anhaga,1449,1471,
33705098,princessmadiro,1274,2229,
33713945,bjforsythe,1240,2061,
33728872,bennirubber,314,927,
33733789,theoddgirl18,3867,1369,
33735407,wilzhcky17,712,888,
33736270,KCopanas,314,241,
33753364,IvanSanhuezaAU,17,149,
33757342,Prof_Ranc2013,1007,2508,
33758396,James_HUxley,319,1228,
33761031,WatchWild185,217,494,
33763632,Dramfire,5310,4503,
33780430,Kyra_James,643,602,
33782845,KyleDeMarino,425,2233,
33795395,simplyjonez,790,1777,
33796429,cadyval63,4,130,
33799404,Pen_Bird,4071,4993,
33804352,angelgirl1976,643,978,
33811464,wherestamara,208,715,
33818115,westeroscowboy,56,289,
33829626,rashude1,734,3131,
33831237,NatalieRaso,563,761,
33834391,Anarchified,2319,3133,
33842050,maheshashetty,302,186,
33843485,enzos_mom,267,1201,
33847230,hannahmjoness,503,356,
33864320,raissawriter,46951,2795,
33866246,mppmcps,150,698,
33875288,North_Warks_BC,6679,689,
33880001,Bwebb12,5280,5571,
33884176,Wallacewriter,1963,1707,
33891784,muhsinakgun,36929,1849,
33893374,gardnerdeb,581,1798,
33894639,Corabko,729,1660,
33902769,NewsTrib,5261,267,
33914829,DharmoRakshathi,1361,3493,
33918450,kingharis,295,396,
33919499,smittysl,5,158,
33934492,CAPublicHealth,89813,506,
33949520,DowntownCLE,86317,2847,
33953058,SMHatLibs,4466,4614,
33955373,Seannse,1882,1848,
33957266,Cancare_Gal,25,82,
33964701,ronromney,5,91,
33965057,indicaura,339,171,
33967201,katieneeds,1405,590,
33973135,FreeToTweet1975,1243,1647,
33977990,ElevatorLich,145,391,
33982104,emtomology,2147,2163,
33982989,Milenka17,320,1377,
33983694,cyj90,716,671,
33989747,JuanSaaa,28577,9438,
33992890,paulwsj,23417,2154,
33997442,PurdueToday,13530,811,
34006528,chfund,7086,6083,
34007669,plumeria2009,420,420,
34014678,mememoreme,2580,858,
34016235,JustinGMUhokie,1163,464,
34020053,vstowe,500,477,
34025853,TeeJenks94,563,598,
34033344,Amilcarjl,412,858,
34042769,DiahanaN,368,2329,
34046228,rohanbopanna,374633,459,
34046524,citynewscalgary,41222,575,
34047928,MontMaxton,1573,2308,
34050018,choppy66,384,1202,
34050474,Mapplefig,243,295,
34056559,norezisitingme,751,662,
34061973,roslemusmartin,15951,5413,
34073520,sierragodfrey,1542,1903,
34076075,bonniesue65,669,1738,
34092386,GPWriter,6387,6361,
34092480,moodydevz,1131,555,
34093672,TallyAnnaE,5547,6082,
34096346,luvinmysweetpea,754,1661,
34101661,tbarbad,48,290,
34102453,dazzledtodeath,313,1669,
34104548,TXgirl48,532,513,
34106140,Laviish_Lay,2444,554,
34107961,themuckster,382,1194,
34112095,christinakni,577,653,
34117003,Lucypuff,1004,4445,
34120448,knownforms,4184,2100,
34120925,tommylopez,127,189,
34123659,sebastiangood,1123,2672,
34125609,JanPattersonRN,1186,4729,
34126622,ThatGirlKatlyn,1467,588,
34127103,itsacromulent,156,415,
34128870,Coover_Girl,300,993,
34135270,MitchAClarke,596,1019,
34139427,davidosull,1062,3286,
34139895,ExcaliburBlack,96,134,
34139980,xoxo_MO,1434,230,
34143717,GAGirlUSofA,230,427,
34144838,ofarrelltalent,9316,8671,
34159735,MSavarese,15393,2674,
34168518,LavishTantrums,2290,4993,
34169085,mclemoremr,21622,3807,
34172404,Ephesianstwo_8,763,159,
34180269,FlickReynolds,13084,7459,
34180814,LittlemRX,1690,3047,
34182669,jennykj7,1907,1417,
34184644,yifu7844,1715,5000,
34188909,stircrazy10,31,232,
34195709,AmritPa1,2897,263,
34196648,DJDynamicNC,3901,5003,
34196765,VickiBourke1,441,2019,
34197912,maggi54,379,1738,
34206249,camilstoenescu,3733,801,
34214656,F13A,31,437,
34216888,WFLAJustin,3379,2889,
34220463,Fernie_Conde,495,1493,
34224345,aineinla,5129,1740,
34225918,curvedwater,541,207,
34237457,irungujn,1141,4757,
34240435,roofusfirefly,71,376,
34242086,monsun14,12512,7932,
34244404,agineee,358,355,
34245009,indiatvnews,1601224,44,
34248474,LadyEmeraldStar,2690,3813,
34254869,khushh,640,285,
34254886,CastawayCay1201,851,4981,
34260103,Yelluted,714,1168,
34260809,ManWithNoBeard,109,94,
34261072,sueb39,55,235,
34262395,iJohnARodriguez,2796,1676,
34262462,SputnikInt,323084,306,
34275139,ghaywan,60980,784,
34280715,FOXNashville,95915,4008,
34286139,gtellis_,912,896,
34304546,brucetanis,1143,1936,
34305774,NatGeoMag,476702,774,
34306486,pennycake,2968,4990,
34308223,litlgrey,365,1884,
34312492,Grange95,1348,1780,
34324846,ScienceCareers,29559,237,
34325909,cschwabtweet,173,396,
34332514,Jenn515,106,677,
34337648,whodathomo,3453,2465,
34339651,TeiNTeesDus,418,269,
34350123,network_gal,4123,4898,
34352319,CourtneyBcomedy,1965,1371,
34354747,badwebsites,28414,26331,
34355617,hoaghealth,2888,374,
34359794,APEXLinda,3575,4701,
34374919,thenewsstar,9022,127,
34386568,KellyJo63,142,501,
34394295,NickiStern,1740,3359,
34396209,TwizzlerGirl,5325,5469,
34398513,gloria_sin,2077,2809,
34400375,WUWMradio,14639,4687,
34417665,thehawaiiguy,2439,4991,
34435025,OswaldSobrino,554,3384,
34450333,GrnEyedNic,864,977,
34462485,NizLover724,781,158,
34462716,Bobacheck,1939,2205,
34462918,skullBoy72,161,643,
34472076,ibroughtflowers,436,1328,
34475843,BigBamBoozler,293,759,
34477224,JamieLin_pt,84,325,
34478789,DufferinRider,871,2346,
34489369,ExodusLaughing,23,187,
34493217,LynnCatWalters,18902,20796,
34493707,dengjk,2073,4993,
34494454,Bratistotle,721,1005,
34496947,jennynorton,587,2192,
34507278,souljahsingh,779,1170,
34515954,CatrinaCurran,18,90,
34526258,jwflywheel,40,151,
34530995,MariamFernie,10316,10039,
34531261,KMGaither,1417,661,
34532817,LunaticPreserve,68,282,
34533138,sheltgarner,4016,3569,
34536274,keyamadhvani,5117,1257,
34550492,2009prince,4744,4722,
34552753,frksollie,49,106,
34556925,YvesIsEvil,40,225,
34559474,ebony_bennett,6109,3988,
34571857,CSupiot,324,962,
34575929,veritasartemis,247,962,
34587718,HowellComm,183,283,
34591018,Rick4312,377,613,
34602239,nirmalakumari,461,349,
34604435,Kipplewinker,677,2520,
34605165,mike_kelsay,112,902,
34605852,thrillthewill,174,1731,
34613951,BLaw,133205,1242,
34617481,dar_smiles_alot,104,353,
34617846,ErinKeeverWFAE,2349,827,
34618931,shobhits89,381,1299,
34628260,flogage,44,390,
34631429,tlyczko,496,392,
34632646,geniusdexter,196,474,
34633273,Billaut,16600,2317,
34636696,mholliday92,733,550,
34646356,DeltaGibbs,205,284,
34652326,J_Hurstman,3312,3782,
34655277,thequixote,611,790,
34659328,DARDYER,426,2920,
34664701,RussVodder,1705,1805,
34664966,AntdoggII,268,866,
34665213,louweaver,3019,4987,
34666433,ppi,11153,2207,
34669856,voteonpaper,39,487,
34671961,historydawg_1,185,991,
34676481,LisaWinslow,2463,3147,
34677028,bjeralds,1756,2344,
34687119,KyrissaD,566,537,
34688529,danimartms,1807,2625,
34695550,pollymax,809,3133,
34695570,jaygirl1980,896,477,
34698537,kenn264,1878,2791,
34698714,johnpurlia,394,311,
34702395,MaGaGal276,2361,3007,
34713362,business,7264820,1317,
34714551,footedhooves,337,2123,
34716898,hkenworthy,428,1273,
34717633,francheska28,246,385,
34724386,doodlegirll,140,185,
34729242,msgarvind,259,143,
34737729,kgyp,4045,4329,
34740650,CourthouseNews,60505,409,
34747214,JRELx,96,228,
34747812,YourAlberta,157534,3245,
34750751,writermomof4,301,538,
34753499,TerryMMayfield,2280,2259,
34765517,ililita,2643,2131,
34769832,JayJDONDA,738,756,
34771848,cwpontwit,20920,18219,
34782784,resistolero,122,484,
34814948,ima_nkotbhead,197,200,
34816265,sasspat,88,278,
34818057,Tropicando,244,599,
34829101,B_TB,1784,686,
34831910,cynical_tutu,1001,960,
34831969,NatalieABrand,10712,8292,
34843815,ANTST3R,1708,357,
34844959,in212,92,280,
34846269,rosalindbordo,131,155,
34852703,poteidia,701,1215,
34857736,sakak,520,121,
34858846,tomntempe,2181,3028,
34867364,LauraD_In_Indy,682,694,
34869737,infocusnow,235,858,
34871228,epaomanipur,10103,188,
34873691,bankiegirl,898,980,
34878201,JamesJava,13875,14952,
34879811,fear_itseIf,21,54,
34882054,PurseDogTV,7688,8118,
34882595,denatchka,795,763,
34899143,ovigho,1133,2915,
34904287,wenxin2502,538,194,
34907196,guyfarmer1978,202,330,
34908698,SABreakingNews,822384,3351,
34918652,arunnane,168,821,
34926433,JacalynSw,124,1001,
34932218,chipconstant,263,1755,
34932888,malfonseca,289,576,
34938329,412potter,136,404,
34938849,ChicaNovo,383,1757,
34956482,H3MBY,873,540,
34959667,bromphil,1073,4999,
34960150,keroach4,114,346,
34963801,DimensionsUK,13139,2190,
34969051,flying_mom,2751,1430,
34970027,LupineAssassin,2561,5002,
34972694,Godlylove,937,2762,
34976180,KerrineBryan,1114,2063,
34977447,rushman6,319,418,
34981035,ahoock,302,4998,
34986667,asaHQ,8965,4861,
34991184,kenblankenship,182,200,
34995616,sheyda23,20,144,
35005762,hypnocoach183,2608,5004,
35021911,virygarciia,97,607,
35024618,amaddenca,1390,5000,
35024893,LifeCanBeeFunny,1181,1116,
35028052,AskYnow,6039,5856,
35035763,EnvGeodude,66,267,
35037539,khdmhn007,176,2839,
35040390,DerbyGhostE,274,544,
35041944,chilinna,107,1146,
35043484,soulbrotha215,1892,1066,
35048498,brookpluse,248,257,
35051304,PolitiBunny,92871,16666,
35053551,LornaRomero,1214,658,
35054574,gonzalezgabriel,954,3484,
35070632,walberr,258,2185,
35079709,RyanWHemelt,311,1801,
35083932,ERuns,1023,1452,
35085113,FancyKetchup19,323,207,
35090065,scotchua,222,246,
35092919,Llamaoftime,153,764,
35104025,CSStar,301,1124,
35105654,samlxcke,500,362,
35108595,sreekanti,827,137,
35112436,dinamonster5,3547,3761,
35122407,werfuqued,7885,8677,
35126796,raddisinful,315,613,
35130754,MattRobbie,136,158,
35137957,oceans2000,355,3670,
35144609,malbecpoodle,164,504,
35147065,heather_truth,1198,2732,
35157660,Heidi_Cuda,26185,10881,
35160637,MrTweetYoGirl,3051,3442,
35166601,LAFinTexas,128,763,
35166903,marsebarrr,16,195,
35169454,irober02,161,319,
35171306,klobbbb,815,2408,
35173474,vinayanc,452,1505,
35179388,mjcmason,205,333,
35184097,DAVIDVGOLIATH,7017,4860,
35188415,joseph_b39,1407,4092,
35188907,TandooriDal,262,717,
35195344,trustattorney,62,244,
35196854,amerucan_bantu,154,68,
35203604,shruiismysister,412,366,
35206251,FerdyOmondi,232296,2966,
35210888,jerodmcdaniel,21754,12249,
35216837,vjeanneperrier,5585,6143,
35220890,radiantgirl,106,1819,
35221306,Laighe,8717,8788,
35227730,molodyko,3035,1854,
35229174,BrettFishA,6601,7247,
35229807,palong99,170,721,
35233955,bobscheer,3893,250,
35238763,imfeelingsocial,683,1865,
35247244,illegirl_genie,173,417,
35257944,workingtrucker,2779,4996,
35259973,ShopprsDrugMart,89009,3137,
35277706,twittilating,43,115,
35278055,gunnarliden,443,1608,
35279249,rifflerunnpool,795,3661,
35291034,nrmn2020,99,823,
35301567,dancarollo,69,106,
35302979,johnlecuyerfilm,1083,763,
35305026,SharonAndrea,287,441,
35305294,ManuelTwiteo,3239,4999,
35309588,AlypiusMaximus,439,657,
35313560,Neathmywings,1595,3616,
35324787,Ocram_Rules,235,980,
35328942,jeremyfaust,72452,2630,
35332943,LostInStereoLiz,2694,3155,
35334007,vpelham,4743,8087,
35337927,daddybrooks,518,1556,
35338525,RNMDasi,3304,4970,
35343940,lmerh,498,1595,
35344094,annmcelhinney,9005,1064,
35345432,richardupuy,829,581,
35346278,Natespeare,241,344,
35348641,COTABus,5563,2345,
35349947,sarahxshinn,405,463,
35353069,N12jamiestuart,5003,2141,
35357943,patriotus01,2713,2137,
35360712,wheatgrower,799,1184,
35380634,KSM6969,157,111,
35387223,garrt,3878,2895,
35390088,raidersndodgers,72,209,
35395312,Daroswene,821,2594,
35406370,kazziefwil,1262,1753,
35408870,pulmyears,16565,5576,
35409071,JordanBoggs,506,98,
35411984,StonerJesus,6763,2000,
35425708,SpringwaterJune,69,391,
35428478,DailyNewsEgypt,284220,7,
35429494,StuartOswald,519,1289,
35431077,bezerr,13,674,
35432678,LambartTv,129,126,
35442860,g_jewels,50,218,
35457737,KQ4ML,429,2364,
35464424,CONI_ISLAND,337,810,
35466261,WesWheelz,340,371,
35471519,joybrk,1675,2880,
35472380,ayasophia,3878,912,
35472981,ldpinawa,300,264,
35474096,knoxtheroo,101,60,
35486463,MattWinfough,2606,4992,
35488283,DolphinDems,1123,906,
35489151,MacaoChina,39739,10295,
35494440,beastied,175,430,
35502361,cbcemma,1465,1181,
35507258,yashasmitta,1163,808,
35510622,AnneMurata,9486,9667,
35524670,trantor_I,41,90,
35529040,prakrules,379,806,
35547675,telllaura,30,168,
35554891,jazmynesachiko,1245,899,
35575567,kieranhannon,11726,7043,
35580173,RealPhi11,455,764,
35584127,RunnerBliss,82330,20755,
35599665,knight3058,1418,3667,
35601007,Harley62,13545,14264,
35601257,GRAT8819,150,1853,
35605798,johnnyboy_8,1223,1683,
35606154,bmangh,15080,3462,
35616035,KirkRAnd,238,681,
35628428,Maximinalist,635,1083,
35630308,JeffMichaelNews,13996,2979,
35637744,blueskye101,239,893,
35645190,Clarkie_Qld,967,733,
35646754,ShyFyy,1240,116,
35658026,WordOfDick,308,1906,
35659250,orangeorchards,2053,5002,
35670407,Anu_Sengupta,2773,1670,
35672257,sridhar1085,7065,2996,
35672684,gaelicartguy,728,240,
35677152,octoseven,242,487,
35687376,rubydiana,12303,13516,
35692915,DawnRoseTurner,5696,6183,
35699444,linmagic,5806,5211,
35699911,kronstein,191,626,
35705297,PrisMagh,50,500,
35706221,tres444,3341,4987,
35712073,jcgirl1979,708,1536,
35712385,ThiruGeneva,3985,1011,
35715806,owigarj,5513,1695,
35719264,JRDURRANT,884,3107,
35721181,laurastoy3,415,726,
35741525,jdbrechtel,618,3807,
35748406,jdrodrigues,1117,4985,
35748767,WhatSAPPining,1015,503,
35750687,MainFragger,418,1461,
35754282,helenfromsun,272,344,
35756103,MsJoutras,282,722,
35764366,EnfieldCouncil,16994,439,
35764859,AMpatriot2016,1420,1689,
35771789,ZombieDoc_,241,1134,
35772043,fem2828,4832,5282,
35775411,apanbest,45,130,
35778781,RickParzych,657,2052,
35778956,NJSpotlightNews,36691,1401,
35789155,fwpharma,51339,640,
35793999,InfoIsTasty,274,975,
35797811,GatorCE,102,1220,
35799485,Haloboy042805,118,308,
35803506,susiehawkes,737,1859,
35807976,UK1972,70,155,
35809936,jannykmak,1140,3409,
35815074,JenniferNuzzo,31573,1117,
35816623,iahphx,212,40,
35831843,onedery,1610,1160,
35838284,JeffFletcherOCR,28530,1040,
35848354,melissa13mw,868,1389,
35849210,nvyoung,4613,5050,
35850315,jnsywg,622,631,
35853146,eric_eaton,1091,753,
35862053,dzacek,863,668,
35869296,chipkahn,4067,2320,
35870688,bandit885,208,42,
35877816,BillyBagadonuts,827,1243,
35879255,mchicon,1692,4853,
35884033,NorthglennCo,3902,274,
35886595,newsdiaryonline,31744,9441,
35887395,Gym2Lift,570,445,
35900933,HEB2205,1736,554,
35911926,ChansamoneA,54,68,
35929099,JoiTaniaSigers,2146,2324,
35930213,shotgunner101,4279,4039,
35961047,luvfinity,2798,4496,
35967829,Enstone,1176,4481,
35979240,littleonenyd,180,737,
35980838,DanSigner,7057,1119,
35983135,texaslunker,1849,2366,
35983364,AdamBAndersen,2020,393,
36002094,Lagreeneyes03,2821,4070,
36003084,VishiVenkat,187,1053,
36004805,SuperHyperBon,136,284,
36025478,bballguy1985,27,92,
36031525,sharmaamit,241,225,
36046325,JimPolk,7288,6846,
36051159,chrishendel,2412,3939,
36052870,MassMedical,12004,4634,
36069538,ochealth,28045,761,
36072583,juliaparktracey,8374,6456,
36073634,Saxondk,4773,5221,
36078123,techytim,60,1087,
36080516,uamuzik,4320,3743,
36087288,jeaniemadsen,751,3086,
36103825,MNCompass,6245,3237,
36106480,ceeemn,750,648,
36115074,TheBrianDez,990,1795,
36115687,RosieRoze04,127,310,
36116810,atthehip,508,1805,
36122835,northandclark,624,602,
36129371,katsusmith,1588,751,
36131454,RushMedical,24790,8871,
36139751,SYKOScoRch,663,1177,
36141703,LaCharles88,3205,2436,
36144616,syvzwvn,5772,2262,
36156164,Papajoe2107,1103,1680,
36160562,dwm2112,182,414,
36163784,newt50,7008,5712,
36164371,downwithllc,117,355,
36166940,kokoyumyum,335,422,
36170651,stevewestcott,540,4978,
36170996,FriendsMedicare,4228,979,
36178186,jbrosenbaum,920,360,
36179258,KillerKayak,88,352,
36179603,savvymary,105,289,
36180193,MultCoHealth,7003,154,
36187473,yyungsavyy,510,192,
36196526,BigLifeMark,2381,2166,
36206897,Lurdia,165,274,
36218037,rnjen27288,274,1068,
36244587,KingOfMadProps,542,1538,
36245342,FantasyBird,31,128,
36246871,TeeKay118,3258,4925,
36253058,hamlet3k,481,1282,
36257048,Atlass992017,34,430,
36264361,Fox35Amy,28281,2645,
36266235,wordsmithI,662,616,
36275302,loljosh,357,409,
36285562,PavelKresnik,45,389,
36285564,Witzlaw,129,129,
36285718,GRocksDrums,1864,3490,
36292334,sledbetty,5426,5975,
36295435,fredhamilton,5637,6122,
36295547,DcWalaDesi,1682,760,
36299757,WarmachineCAN,544,354,
36313462,EdwRBurgess1776,758,1805,
36316494,garywright2,785,2149,
36317008,athalusWCR,379,167,
36324632,ETIndustryNews,43523,27,
36326667,jozisoul,699,1348,
36327407,htTweets,7969683,129,
36346280,Stufsocker,224,702,
36348935,Kimani_Hayes08,2381,91,
36349564,snreader,454,517,
36352159,LGHWELL,3792,1608,
36359791,kroger,162583,273,
36360590,FutureDHughes,1806,117,
36361956,napernurse,6481,5116,
36362392,fieldstoniners,440,1390,
36362858,ClownBasket,2033,857,
36375825,GovCanHealth,372964,67,
36377520,MethodistHosp,21379,3227,
36383538,MaureenFarmer,164,558,
36383926,930amWTAD,1235,548,
36383929,spyced,9188,90,
36384121,sbprice,1327,1911,
36391417,matthewdichter,314,1460,
36395353,queerintifada,108,171,
36395518,JacksonStateU,43087,1106,
36395533,nefgonzalez,7489,6308,
36404555,dbennett2009,311,369,
36406095,ALcomMobile,53705,496,
36406830,CIDRAP,33186,312,
36408260,AZNelsons,205,1791,
36411279,James_Andrew,884,609,
36413581,johnlpainter,156,160,
36419557,KuyaTonipet,31663,5561,
36422862,Reloudene,33,240,
36425625,rchavis35,616,130,
36437383,gerardvongevers,945,1708,
36445431,KION546,44430,1115,
36448139,leebee4life,2243,1421,
36450133,ScoobyGangKid,1963,2360,
36450999,thejoeball,1653,556,
36458864,AlyMac1,374,1327,
36460551,BlvckRanger,457,183,
36462014,COURgasm,3298,1840,
36462470,mamidearest38,860,1305,
36470808,BHCHD,722,74,
36480720,ClarkCoWA_PH,4953,339,
36485778,ProfCBekhor,1140,2459,
36488243,izpalm,1016,470,
36490759,eddiekilroyjr,1288,2431,
36511714,lalavibes,1441,1438,
36520273,johnpoulos,355,1286,
36522654,revpaperboy,975,1186,
36530849,mllea519,100,249,
36535155,fcarrera1904,3083,1073,
36535423,FlyingYogini,18176,1231,
36538802,sccounty,18389,514,
36539124,chgodby,757,399,
36540908,B_in_DC,607,1008,
36542680,StaarVellocet,1367,2502,
36553959,MikeZeigle,3519,5002,
36579099,k1h,2699,1669,
36582091,miketsd,123,544,
36586930,PetjaHerra,507,279,
36588590,msvespa,36559,40162,
36592235,KentMcCarty,1297,748,
36594287,ladyrider49,141,419,
36595798,andrewsibner,921,463,
36597234,Luciandrade,26704,331,
36602046,gettinviggy,5182,3045,
36602734,josereyroman,199,426,
36603053,cityofballarat,7158,684,
36604665,akahmer,860,531,
36607254,Oriana0214,23096,5714,
36623349,JacquesSalade,977,1712,
36625009,debcamproad,120,554,
36629648,BASSTHOV3N,1729,627,
36639869,violue,1696,141,
36645437,UpshotSleuth,516,3814,
36655852,Bruffcake,51,671,
36664344,BostML,304,247,
36666830,rdekoter,886,1067,
36667104,politicalmath,51311,977,
36678591,VICKERS18,480,3044,
36682352,kokanekreutzer,155,304,
36686472,ABC12WJRT,53180,102,
36689005,Employment_HR_,3019,426,
36689152,scott4670,1677,3283,
36690729,CalVolunteers,10220,1783,
36695322,BevMindsCBDaily,882,2243,
36699201,gailfinke,1379,1525,
36713395,billweinman,2028,1562,
36722746,Oilpressureblog,2301,80,
36724303,Discerning1,1364,5000,
36725454,brajup,2761,2538,
36728321,VoiceofReasonNY,574,321,
36731994,davidgbrooks,63,278,
36746467,KEcurious,5478,2008,
36752089,yoshi_in_red,638,1513,
36753049,katt_bug,456,379,
36768317,sbhansali,457,1002,
36774236,TeeRGee,68,153,
36781102,jlj1198,3530,3897,
36788670,BFHD,1321,218,
36796794,raulmoreno1,1005,23,
36799866,trojjer,123,402,
36803382,yakimahealth,1284,89,
36807463,tavatweets,41,550,
36813523,ekpeskpanor,785,723,
36828656,LTFGuia,1173,626,
36834864,Baroness_Lizi,853,624,
36835159,mtclaygirl,319,392,
36836202,izzihughes_,1059,693,
36840597,anilaali,12839,1796,
36845729,authorofmystery,3936,4831,
36852483,arachnais,226,692,
